,ticker,date,week number,open,close,original date,original close,volume
258,DAC,20161021,24,2.38,2.52,20160506,3.16,369788
259,DAC,20161028,25,2.46,2.53,20160506,3.16,311052
260,DAC,20161104,26,2.5,2.6,20160506,3.16,201498
261,DAC,20160909,1,2.97,3.18,20160902,2.89,379273
262,DAC,20160916,2,3.18,3.02,20160902,2.89,131515
263,DAC,20160923,3,3.03,2.9042,20160902,2.89,269413
264,DAC,20160930,4,2.9,2.68,20160902,2.89,260341
265,DAC,20161007,5,2.65,2.6561,20160902,2.89,153500
266,DAC,20161014,6,2.65,2.38,20160902,2.89,329364
267,DAC,20161021,7,2.38,2.52,20160902,2.89,369788
268,DAC,20161028,8,2.46,2.53,20160902,2.89,311052
269,DAC,20161104,9,2.5,2.6,20160902,2.89,201498
270,DAC,20161111,10,2.55,2.4,20160902,2.89,215703
271,DAC,20161118,11,2.4,3.35,20160902,2.89,2168763
272,DAC,20161125,12,3.4,3.45,20160902,2.89,275181
273,DAC,20161202,13,3.4,3.1,20160902,2.89,401660
274,DAC,20161209,14,3.15,3.0,20160902,2.89,359692
275,DAC,20161216,15,3.1,2.9,20160902,2.89,499557
276,DAC,20161223,16,2.85,2.65,20160902,2.89,284969
277,DAC,20161230,17,2.7,2.65,20160902,2.89,239119
278,DAC,20170106,18,2.65,2.65,20160902,2.89,186642
279,DAC,20170113,19,2.6,2.65,20160902,2.89,180715
280,DAC,20170120,20,2.65,2.65,20160902,2.89,180103
281,DAC,20170127,21,2.65,2.65,20160902,2.89,292282
282,DAC,20170203,22,2.7,2.5,20160902,2.89,171473
283,DAC,20170210,23,2.5,2.6,20160902,2.89,240963
284,DAC,20170217,24,2.65,2.65,20160902,2.89,161784
285,DAC,20170224,25,2.65,2.55,20160902,2.89,271274
286,DAC,20170303,26,2.55,2.2,20160902,2.89,256045
287,DAC,20170317,1,1.75,2.0,20170310,1.8,432635
288,DAC,20170324,2,2.05,1.65,20170310,1.8,175037
289,DAC,20170331,3,1.65,1.75,20170310,1.8,105769
290,DAC,20170407,4,1.7,1.75,20170310,1.8,229713
291,DAC,20170413,5,1.75,1.8,20170310,1.8,89481
292,DAC,20170421,6,1.75,1.7,20170310,1.8,133740
293,DAC,20170428,7,1.7,1.7,20170310,1.8,159506
294,DAC,20170505,8,1.7,1.65,20170310,1.8,206644
295,DAC,20170512,9,1.7,1.5,20170310,1.8,404736
296,DAC,20170519,10,1.5,1.3,20170310,1.8,272075
297,DAC,20170526,11,1.3,1.25,20170310,1.8,112921
298,DAC,20170602,12,1.3,1.3,20170310,1.8,469035
299,DAC,20170609,13,1.3,1.35,20170310,1.8,94737
300,DAC,20170616,14,1.4,1.4,20170310,1.8,86817
301,DAC,20170623,15,1.4,1.65,20170310,1.8,167360
302,DAC,20170630,16,1.65,1.7,20170310,1.8,232371
303,DAC,20170707,17,1.65,1.5805,20170310,1.8,187447
304,DAC,20170714,18,1.65,2.55,20170310,1.8,1317482
305,DAC,20170721,19,2.65,2.1,20170310,1.8,2550383
306,DAC,20170728,20,2.1,2.0,20170310,1.8,686853
307,DAC,20170804,21,1.95,1.8,20170310,1.8,834556
308,DAC,20170811,22,1.8,1.6,20170310,1.8,348072
309,DAC,20170818,23,1.6,1.4,20170310,1.8,325502
310,DAC,20170825,24,1.35,1.7,20170310,1.8,456170
311,DAC,20170901,25,1.7,1.575,20170310,1.8,202484
312,DAC,20170908,26,1.55,1.4,20170310,1.8,456460
313,DAC,20170331,1,1.65,1.75,20170324,1.65,105769
314,DAC,20170407,2,1.7,1.75,20170324,1.65,229713
315,DAC,20170413,3,1.75,1.8,20170324,1.65,89481
316,DAC,20170421,4,1.75,1.7,20170324,1.65,133740
317,DAC,20170428,5,1.7,1.7,20170324,1.65,159506
318,DAC,20170505,6,1.7,1.65,20170324,1.65,206644
319,DAC,20170512,7,1.7,1.5,20170324,1.65,404736
320,DAC,20170519,8,1.5,1.3,20170324,1.65,272075
321,DAC,20170526,9,1.3,1.25,20170324,1.65,112921
322,DAC,20170602,10,1.3,1.3,20170324,1.65,469035
323,DAC,20170609,11,1.3,1.35,20170324,1.65,94737
324,DAC,20170616,12,1.4,1.4,20170324,1.65,86817
325,DAC,20170623,13,1.4,1.65,20170324,1.65,167360
326,DAC,20170630,14,1.65,1.7,20170324,1.65,232371
327,DAC,20170707,15,1.65,1.5805,20170324,1.65,187447
328,DAC,20170714,16,1.65,2.55,20170324,1.65,1317482
329,DAC,20170721,17,2.65,2.1,20170324,1.65,2550383
330,DAC,20170728,18,2.1,2.0,20170324,1.65,686853
331,DAC,20170804,19,1.95,1.8,20170324,1.65,834556
332,DAC,20170811,20,1.8,1.6,20170324,1.65,348072
333,DAC,20170818,21,1.6,1.4,20170324,1.65,325502
334,DAC,20170825,22,1.35,1.7,20170324,1.65,456170
335,DAC,20170901,23,1.7,1.575,20170324,1.65,202484
336,DAC,20170908,24,1.55,1.4,20170324,1.65,456460
337,DAC,20170915,25,1.4,1.45,20170324,1.65,266474
338,DAC,20170922,26,1.45,1.4,20170324,1.65,256716
339,DAC,20170728,1,2.1,2.0,20170721,2.1,686853
340,DAC,20170804,2,1.95,1.8,20170721,2.1,834556
341,DAC,20170811,3,1.8,1.6,20170721,2.1,348072
342,DAC,20170818,4,1.6,1.4,20170721,2.1,325502
343,DAC,20170825,5,1.35,1.7,20170721,2.1,456170
344,DAC,20170901,6,1.7,1.575,20170721,2.1,202484
345,DAC,20170908,7,1.55,1.4,20170721,2.1,456460
346,DAC,20170915,8,1.4,1.45,20170721,2.1,266474
347,DAC,20170922,9,1.45,1.4,20170721,2.1,256716
348,DAC,20170929,10,1.4,1.4,20170721,2.1,357492
349,DAC,20171006,11,1.4,1.55,20170721,2.1,334587
350,DAC,20171013,12,1.6,1.5,20170721,2.1,465736
351,DAC,20171020,13,1.5,1.45,20170721,2.1,322695
352,DAC,20171027,14,1.5,1.5,20170721,2.1,231699
353,DAC,20171103,15,1.5,1.5,20170721,2.1,609024
354,DAC,20171110,16,1.5,1.7,20170721,2.1,1208071
355,DAC,20171117,17,1.7,1.6,20170721,2.1,422564
356,DAC,20171124,18,1.7,1.6,20170721,2.1,282456
357,DAC,20171201,19,1.6,1.55,20170721,2.1,425670
358,DAC,20171208,20,1.55,1.4,20170721,2.1,309624
359,DAC,20171215,21,1.4,1.425,20170721,2.1,196178
360,DAC,20171222,22,1.55,1.5,20170721,2.1,267712
361,DAC,20171229,23,1.5327,1.45,20170721,2.1,235816
362,DAC,20180105,24,1.5,1.6,20170721,2.1,119923
363,DAC,20180112,25,1.6,1.5,20170721,2.1,394599
364,DAC,20180119,26,1.5,1.45,20170721,2.1,148969
365,LZB,20170901,1,24.05,24.4,20170825,24.1,3990641
366,LZB,20170908,2,24.35,24.55,20170825,24.1,2354477
367,LZB,20170915,3,24.7,25.55,20170825,24.1,2667056
368,LZB,20170922,4,25.65,26.1,20170825,24.1,1779903
369,LZB,20170929,5,26.15,26.9,20170825,24.1,2607277
370,LZB,20171006,6,27.0,27.2,20170825,24.1,1828926
371,LZB,20171013,7,27.2,27.15,20170825,24.1,1771441
372,LZB,20171020,8,27.15,27.6,20170825,24.1,2130703
373,LZB,20171027,9,27.6,27.7,20170825,24.1,2181325
374,LZB,20171103,10,27.55,26.65,20170825,24.1,1859155
375,LZB,20171110,11,26.55,26.95,20170825,24.1,1459065
376,LZB,20171117,12,26.85,27.75,20170825,24.1,1506089
377,LZB,20171124,13,27.75,28.0,20170825,24.1,1078982
378,LZB,20171201,14,27.85,33.05,20170825,24.1,3579541
379,LZB,20171208,15,33.3,31.6,20170825,24.1,3088842
380,LZB,20171215,16,31.65,31.05,20170825,24.1,2388727
381,LZB,20171222,17,31.65,31.65,20170825,24.1,1428767
382,LZB,20171229,18,31.75,31.2,20170825,24.1,914294
383,LZB,20180105,19,31.25,31.4,20170825,24.1,1048457
384,LZB,20180112,20,31.35,32.1,20170825,24.1,1159347
385,LZB,20180119,21,32.35,31.6,20170825,24.1,1135796
386,LZB,20180125,22,31.6,31.5,20170825,24.1,935268
387,ITUB,20170526,1,10.61,10.93,20170519,10.88,119741311
388,ITUB,20170602,2,10.96,10.88,20170519,10.88,52003125
389,ITUB,20170609,3,10.79,10.84,20170519,10.88,54535153
390,ITUB,20170616,4,10.74,10.92,20170519,10.88,54691372
391,ITUB,20170623,5,10.9,10.61,20170519,10.88,45989449
392,ITUB,20170630,6,10.75,11.05,20170519,10.88,41787498
393,ITUB,20170707,7,11.18,10.97,20170519,10.88,41425592
394,ITUB,20170714,8,11.09,11.74,20170519,10.88,65062724
395,ITUB,20170721,9,11.72,11.64,20170519,10.88,37752142
396,ITUB,20170728,10,11.68,11.78,20170519,10.88,57324078
397,ITUB,20170804,11,11.84,12.36,20170519,10.88,51995310
398,ITUB,20170811,12,12.31,12.36,20170519,10.88,46930989
399,ITUB,20170818,13,12.33,12.67,20170519,10.88,38893515
400,ITUB,20170825,14,12.7,13.02,20170519,10.88,44596501
401,ITUB,20170901,15,12.99,13.07,20170519,10.88,45357042
402,ITUB,20170908,16,13.28,13.52,20170519,10.88,61698202
403,ITUB,20170915,17,13.7,13.97,20170519,10.88,49186401
404,ITUB,20170922,18,13.97,13.88,20170519,10.88,44996417
405,ITUB,20170929,19,13.81,13.7,20170519,10.88,48943519
406,ITUB,20171006,20,13.62,14.14,20170519,10.88,36584688
407,ITUB,20171013,21,14.01,14.13,20170519,10.88,44140696
408,ITUB,20171020,22,14.1,13.76,20170519,10.88,28334326
409,ITUB,20171027,23,13.61,13.45,20170519,10.88,40363610
410,ITUB,20171103,24,13.24,12.65,20170519,10.88,66163846
411,ITUB,20171110,25,12.77,12.69,20170519,10.88,60251576
412,ITUB,20171117,26,12.59,13.04,20170519,10.88,38879915
413,GF,20140103,1,20.12,19.02,20131227,19.99,201350
414,GF,20140110,2,19.06,19.11,20131227,19.99,198682
415,GF,20140117,3,19.12,19.71,20131227,19.99,357159
416,GF,20140124,4,19.92,19.21,20131227,19.99,306875
417,GF,20140131,5,19.15,18.89,20131227,19.99,213206
418,GF,20140207,6,18.81,18.75,20131227,19.99,192204
419,GF,20140214,7,18.77,19.74,20131227,19.99,322541
420,GF,20140221,8,19.71,19.46,20131227,19.99,189843
421,GF,20140228,9,19.41,19.66,20131227,19.99,338460
422,GF,20140307,10,19.32,19.9,20131227,19.99,212855
423,GF,20140314,11,19.74,18.86,20131227,19.99,249972
424,GF,20140321,12,19.01,19.42,20131227,19.99,420768
425,GF,20140328,13,19.44,19.34,20131227,19.99,144359
426,GF,20140404,14,19.45,19.35,20131227,19.99,265527
427,GF,20140411,15,19.22,18.948,20131227,19.99,277104
428,GF,20140417,16,18.97,18.66,20131227,19.99,288589
429,GF,20140425,17,18.66,18.74,20131227,19.99,107703
430,GF,20140502,18,18.88,19.1,20131227,19.99,156911
431,GF,20140509,19,18.89,19.05,20131227,19.99,196698
432,GF,20140516,20,19.05,18.22,20131227,19.99,313860
433,GF,20140523,21,18.14,18.4,20131227,19.99,269244
434,GF,20140530,22,18.62,18.91,20131227,19.99,226323
435,GF,20140606,23,18.95,19.13,20131227,19.99,294234
436,GF,20140613,24,19.01,19.03,20131227,19.99,197380
437,GF,20140620,25,18.97,19.07,20131227,19.99,173309
438,GF,20140627,26,19.05,18.61,20131227,19.99,329642
439,DSW,20140606,1,25.2,27.0,20140530,25.05,17125300
