,Ticker,Open,Close,Date,Volume
1863,USDP,7.55,6.36,2016-02-12,235282
1864,USDP,6.675,5.6499,2016-01-15,798393
1865,USDP,7.4,6.04,2015-12-18,369346
1866,USDP,9.15,7.56,2015-12-11,461577
1867,USDP,14.93,12.66,2014-12-05,510667
1868,RYB,26.59,16.45,2017-11-24,11935471
1869,WD,27.89,23.64,2016-01-15,1554887
1870,WD,15.88,12.96,2013-10-04,4873700
1871,WD,18.49,14.51,2013-08-09,1869700
1872,WNC,22.65,19.03,2017-07-28,10067305
1873,WNC,13.38,11.1,2016-10-28,13202595
1874,WNC,12.44,10.3,2014-10-31,14171612
1875,WNC,13.31,11.31,2014-10-10,4164365
1876,WNC,5.6,4.59,2011-09-23,6899800
1877,WNC,5.69,4.66,2011-08-19,5507200
1878,WNC,7.68,5.48,2011-08-05,20966700
1879,WNC,8.1,6.77,2010-08-13,5424500
1880,WNC,8.61,6.47,2010-07-02,7253400
1881,WNC,10.23,7.36,2010-05-21,6578100
1882,WNC,3.68,3.03,2010-01-22,4198700
1883,WNC,2.61,1.85,2009-11-06,1693500
1884,WNC,2.54,1.96,2009-10-30,2303300
1885,WNC,0.71,0.55,2009-07-10,1505300
1886,WNC,0.91,0.7,2009-06-26,5750000
1887,WNC,1.31,0.89,2009-06-19,2049400
1888,WNC,2.2,1.45,2009-05-15,3918300
1889,WNC,0.91,0.66,2009-03-13,3596600
1890,WNC,2.0,0.95,2009-03-06,1835200
1891,WNC,2.69,2.05,2009-02-27,954200
1892,WNC,3.19,2.67,2009-02-20,698200
1893,WNC,4.12,3.38,2009-02-13,759800
1894,WNC,3.56,2.85,2009-01-23,630300
1895,WNC,4.56,3.63,2009-01-16,844000
1896,WNC,4.75,3.74,2008-12-12,1290800
1897,WNC,6.33,5.03,2008-10-24,1090300
1898,WNC,9.43,7.89,2008-08-01,1894800
1899,WNC,10.23,8.37,2007-11-02,2045300
1900,WNC,24.71,20.77,2005-07-22,4778300
1901,WNC,29.46,24.1,2004-03-12,2304300
1902,WNC,6.47,5.3,2003-02-28,1529700
1903,WNC,4.81,3.88,2002-10-11,420500
1904,WNC,6.5,5.26,2002-08-30,547100
1905,WNC,8.68,6.95,2001-09-21,342000
1906,WNC,17.75,14.25,2000-03-31,469900
1907,TPB,15.65,13.07,2016-09-16,214810
1908,TPB,10.6,8.276,2016-06-10,322329
1909,CEL,10.94,8.1,2012-05-18,6393100
1910,AAC,16.68,7.51,2016-11-04,5511804
1911,AAC,19.76,16.68,2016-10-28,1236503
1912,AAC,22.54,18.79,2016-08-05,1057403
1913,AAC,37.8,17.77,2015-08-07,14060031
1914,AAC,36.03,29.3,2015-03-06,2245804
1915,WWE,16.78,13.73,2015-04-02,10708397
1916,WWE,17.35,11.27,2014-05-16,50480900
1917,WWE,27.0,20.29,2014-04-11,17897600
1918,WWE,12.4,9.59,2008-11-21,1710800
1919,WWE,13.0,10.97,2002-07-12,570600
1920,WWE,19.5,15.19,2000-09-29,1403400
1921,WWE,15.88,13.31,2000-04-14,934200
1922,WWE,15.66,11.5,2000-02-04,8487700
1923,AGC,7.5,4.17,2008-10-10,1803970
1924,AGC,9.1,7.67,2008-10-03,901848
1925,HQH,34.11,28.9,2015-09-25,1168885
1926,HQH,10.7,8.92,2008-11-21,422679
1927,HQH,24.3,19.41,2001-09-21,345800
1928,HQH,30.0,21.63,2000-04-14,540100
1929,GTN,14.35,11.11,2016-05-13,7343584
1930,GTN,15.97,13.57,2016-01-08,5386814
1931,GTN,14.28,11.79,2015-08-21,8217071
1932,GTN,12.2,10.3,2014-08-15,4473600
1933,GTN,1.72,1.46,2012-05-18,873600
1934,GTN,2.22,1.76,2011-08-12,2681100
1935,GTN,2.19,1.76,2010-11-12,1824600
1936,GTN,2.82,2.32,2010-08-13,741800
1937,GTN,2.85,2.39,2010-07-02,2334300
1938,GTN,3.54,2.7,2010-05-21,1987400
1939,GTN,4.54,3.75,2010-04-30,2980900
1940,GTN,2.53,2.12,2010-03-19,2883800
1941,GTN,2.05,1.66,2010-02-26,2107700
1942,GTN,1.81,1.4,2009-11-13,4039300
1943,GTN,2.44,1.75,2009-10-30,2241800
1944,GTN,2.62,2.05,2009-10-02,5718400
1945,GTN,0.5,0.42,2009-07-10,605200
1946,GTN,0.705,0.48,2009-06-26,4752900
1947,GTN,0.46,0.36,2009-02-20,399700
1948,GTN,0.42,0.33,2009-01-30,562000
1949,GTN,0.461,0.37,2009-01-23,742700
1950,GTN,0.57,0.43,2008-12-05,1332000
1951,GTN,0.4501,0.19,2008-11-14,8250400
1952,GTN,0.61,0.48,2008-10-24,1100200
1953,GTN,0.6,0.5,2008-10-17,1117800
1954,GTN,1.24,0.74,2008-10-10,1927600
1955,GTN,1.8,1.35,2008-10-03,872600
1956,GTN,2.2,1.85,2008-09-12,934500
1957,GTN,2.52,2.12,2008-09-05,658200
1958,GTN,2.79,2.34,2008-08-01,1231600
1959,AGRO,11.48,9.74,2011-08-05,1242800
1960,EDN,20.07,16.94,2015-11-27,518420
1961,EDN,14.59,12.3,2014-08-15,640575
1962,EDN,7.2,5.94,2013-12-20,779335
1963,EDN,8.67,7.3,2013-12-06,960059
1964,EDN,6.25,4.94,2013-11-01,628851
1965,EDN,2.8,2.37,2012-04-27,75331
1966,EDN,3.49,2.7,2012-04-20,126236
1967,EDN,5.6,3.1,2008-10-24,3237207
1968,EDN,7.06,5.3,2008-10-10,240333
1969,HZO,19.6,14.65,2017-07-21,4029807
1970,HZO,19.1,15.6,2016-11-04,3491975
1971,HZO,9.16,7.28,2012-07-27,1576500
1972,HZO,8.05,6.15,2011-11-04,819900
1973,HZO,7.46,6.03,2011-08-19,632600
1974,HZO,9.31,7.73,2011-08-05,944900
1975,HZO,11.89,10.09,2010-05-21,1448700
1976,HZO,4.13,3.33,2009-05-15,1714500
1977,HZO,1.79,1.52,2009-02-13,959100
1978,HZO,2.39,2.03,2009-01-23,762600
1979,HZO,3.01,2.44,2009-01-16,1072200
1980,HZO,3.8,3.22,2008-12-26,616300
1981,HZO,2.38,1.45,2008-11-07,1781400
1982,HZO,3.46,2.03,2008-10-24,2567700
1983,HZO,5.41,3.43,2008-10-17,1702700
1984,HZO,6.6,5.1,2008-10-10,2085300
1985,HZO,7.7,5.04,2008-07-03,2708700
1986,HZO,23.73,19.21,2007-04-13,3639500
1987,HZO,24.69,20.5,2004-08-06,709800
1988,HZO,13.9,11.3,2002-07-19,553900
1989,AKP,10.97,8.1,2008-10-10,315394
1990,MPC,41.65,32.3,2016-02-05,62327037
1991,MPC,100.81,51.03,2015-06-12,14750899
1992,MPC,45.04,37.31,2011-08-05,31827100
1993,WM,31.86,25.76,2008-10-10,33106600
1994,WM,29.7,25.13,2002-02-01,29663000
1995,WM,17.81,14.5,2000-02-11,23626200
1996,SBGL,8.75,5.51,2017-05-19,13127738
1997,SBGL,11.31,9.44,2016-11-11,10134645
1998,SBGL,14.06,11.32,2016-10-07,8108240
1999,SBGL,6.7,5.41,2015-11-06,6121729
2000,SBGL,10.34,8.55,2015-03-06,5476452
2001,SBGL,3.64,2.98,2013-06-21,2724799
2002,SBGL,3.65,2.91,2013-05-17,3457449
2003,SBGL,4.78,3.88,2013-04-19,2146689
2004,SBGL,7.08,5.86,2013-02-22,2915921
2005,ITUB,12.87,10.88,2017-05-19,70560760
2006,ITUB,12.33,10.31,2009-01-16,54443367
2007,ITUB,11.14,9.22,2008-11-21,51684388
2008,ITUB,11.32,7.48,2008-10-24,56058244
2009,ITUB,13.25,10.05,2008-10-10,57022782
2010,ITUB,28.93,22.01,2008-06-13,34519003
2011,ITUB,54.75,27.46,2007-10-12,15782274
2012,ITUB,120.58,24.23,2005-10-07,1216324
2013,ITUB,18.27,14.7,2002-09-27,622251
2014,ITUB,28.45,21.1,2002-07-26,938170
2015,UTI,3.47,2.87,2017-12-01,306951
2016,UTI,3.02,2.47,2016-06-24,2368955
2017,UTI,4.71,3.57,2016-01-08,1654007
2018,UTI,5.53,3.74,2015-12-04,3155779
2019,UTI,8.36,5.96,2015-07-24,402546
2020,UTI,12.36,9.47,2012-11-30,3419800
2021,UTI,20.57,16.72,2010-08-06,1379000
2022,UTI,17.4,12.18,2009-02-06,3752000
2023,UTI,21.14,17.63,2007-11-30,3177400
2024,UTI,23.06,19.22,2007-08-10,3921000
2025,UTI,29.45,23.88,2006-04-13,7295700
2026,WEA,9.82,8.12,2009-02-20,178378
2027,WEA,7.3,5.72,2008-11-21,178944
2028,WEA,8.45,6.08,2008-10-10,343336
2029,WBS,6.55,5.0,2009-04-24,11182600
2030,WBS,3.78,2.97,2009-03-06,7298500
2031,WBS,4.2,3.15,2009-02-20,5216600
2032,WBS,4.94,3.85,2009-02-13,8021300
2033,WBS,8.06,4.28,2009-01-23,9737900
2034,WBS,11.8,8.21,2009-01-16,6606300
2035,WBS,15.22,11.7,2008-11-21,3666300
2036,WBS,24.65,18.3,2008-10-10,6669700
2037,WBS,18.38,15.42,2008-07-11,6890300
2038,WBS,25.9,20.67,2008-06-06,12128600
2039,WAIR,10.45,7.55,2017-08-11,6691283
2040,WAIR,15.3,12.95,2017-02-10,4306687
2041,WAIR,17.14,13.98,2014-11-21,5363997
2042,WAIR,10.85,8.95,2011-10-07,1808500
2043,WAIR,14.4,11.85,2011-08-12,3527700
2044,RFI,8.14,6.52,2008-11-21,425523
2045,RFI,11.9,8.2,2008-10-10,364288
2046,WMB,19.32,16.01,2016-03-11,93408610
2047,WMB,20.31,16.1,2016-01-15,185804121
2048,WMB,25.52,20.31,2016-01-08,71711309
2049,WMB,26.22,21.54,2015-12-18,76450680
2050,WMB,31.84,27.05,2011-08-05,74073500
2051,WMB,14.67,11.59,2009-02-20,78946700
2052,WMB,15.75,13.02,2008-12-05,57242000
2053,WMB,20.07,16.45,2008-11-14,45928300
2054,WMB,17.74,14.4,2008-10-10,121209400
2055,WMB,24.51,19.06,2008-10-03,80993900
2056,WMB,4.05,3.4,2003-01-24,35185900
2057,WMB,2.83,2.25,2002-12-20,24916600
2058,WMB,2.8,2.37,2002-12-06,20134800
2059,WMB,2.81,2.34,2002-09-20,31428200
2060,WMB,3.5,1.06,2002-07-26,239435100
2061,WMB,7.13,5.99,2002-06-28,48381100
2062,WMB,13.25,8.7,2002-06-07,112854000
2063,WMB,17.0,14.2,2002-05-31,32972700
2064,WMB,24.6,19.0,2002-02-01,98740200
2065,PB,25.04,21.16,2009-03-06,4026200
2066,SRV,10.2,8.44,2016-01-15,251946
2067,SRV,6.0,4.65,2015-01-23,3168570
2068,SRV,7.81,6.56,2014-12-12,2309649
2069,SRV,6.76,5.08,2009-01-30,499226
2070,SRV,7.25,3.69,2008-12-26,1066084
2071,SRV,9.86,8.11,2008-12-05,324052
2072,SRV,11.6,9.05,2008-11-21,194113
2073,SRV,14.0,11.17,2008-11-14,156694
2074,SRV,13.3,11.17,2008-10-24,238439
2075,SRV,13.2,8.34,2008-10-10,469360
2076,WCN,34.27,20.68,2013-03-01,2944339
2077,WCN,34.21,17.35,2010-04-01,746200
2078,WCN,34.34,28.23,2008-11-28,8362401
2079,WCN,43.3,29.13,2007-03-16,2009622
2080,WCN,43.6,28.75,2004-06-25,997127
2081,WCN,28.2,23.87,2001-09-21,2615348
2082,WCN,12.97,10.25,2000-04-14,832119
2083,WCN,14.19,11.5,2000-01-28,3006252
2084,CC,4.8,3.98,2016-01-15,23794506
2085,CC,8.03,6.39,2015-10-16,9860503
2086,CC,8.94,7.06,2015-09-25,13992154
2087,CC,16.0,11.66,2015-07-10,37200846
2088,JP,22.0,16.37,2017-12-01,2974443
2089,JP,28.98,20.76,2017-10-27,6259172
2090,OKE,24.3,20.18,2016-02-12,28096580
2091,OKE,23.97,20.31,2015-12-11,26632389
2092,OKE,29.63,24.8,2015-12-04,15663853
