,ticker,date,week number,open,close,original date,original close,volume
10160,BPT,20160610,8,14.96,14.7,20160415,15.86,1557658
10161,BPT,20160617,9,14.5,15.86,20160415,15.86,954809
10162,BPT,20160624,10,16.13,16.22,20160415,15.86,959094
10163,BPT,20160701,11,16.35,18.2,20160415,15.86,1435958
10164,BPT,20160708,12,18.0,18.37,20160415,15.86,1304890
10165,BPT,20160715,13,18.5,16.9,20160415,15.86,1792510
10166,BPT,20160722,14,16.96,16.86,20160415,15.86,1163555
10167,BPT,20160729,15,16.87,16.47,20160415,15.86,673812
10168,BPT,20160805,16,16.13,16.29,20160415,15.86,789705
10169,BPT,20160812,17,16.69,17.02,20160415,15.86,764755
10170,BPT,20160819,18,17.35,17.37,20160415,15.86,744302
10171,BPT,20160826,19,17.3,17.47,20160415,15.86,609960
10172,BPT,20160902,20,17.56,17.44,20160415,15.86,438956
10173,BPT,20160909,21,17.6,17.58,20160415,15.86,441941
10174,BPT,20160916,22,17.39,17.17,20160415,15.86,635097
10175,BPT,20160923,23,17.24,17.3,20160415,15.86,671968
10176,BPT,20160930,24,17.25,18.66,20160415,15.86,1218004
10177,BPT,20161007,25,18.93,20.67,20160415,15.86,1461625
10178,BPT,20161014,26,20.75,19.75,20160415,15.86,1345738
10179,BPT,20160429,1,16.66,16.51,20160422,16.75,1501855
10180,BPT,20160506,2,16.5,14.21,20160422,16.75,1334450
10181,BPT,20160513,3,14.09,13.5,20160422,16.75,1535253
10182,BPT,20160520,4,13.78,14.39,20160422,16.75,1336311
10183,BPT,20160527,5,14.18,14.04,20160422,16.75,1001390
10184,BPT,20160603,6,14.04,14.75,20160422,16.75,1080213
10185,BPT,20160610,7,14.96,14.7,20160422,16.75,1557658
10186,BPT,20160617,8,14.5,15.86,20160422,16.75,954809
10187,BPT,20160624,9,16.13,16.22,20160422,16.75,959094
10188,BPT,20160701,10,16.35,18.2,20160422,16.75,1435958
10189,BPT,20160708,11,18.0,18.37,20160422,16.75,1304890
10190,BPT,20160715,12,18.5,16.9,20160422,16.75,1792510
10191,BPT,20160722,13,16.96,16.86,20160422,16.75,1163555
10192,BPT,20160729,14,16.87,16.47,20160422,16.75,673812
10193,BPT,20160805,15,16.13,16.29,20160422,16.75,789705
10194,BPT,20160812,16,16.69,17.02,20160422,16.75,764755
10195,BPT,20160819,17,17.35,17.37,20160422,16.75,744302
10196,BPT,20160826,18,17.3,17.47,20160422,16.75,609960
10197,BPT,20160902,19,17.56,17.44,20160422,16.75,438956
10198,BPT,20160909,20,17.6,17.58,20160422,16.75,441941
10199,BPT,20160916,21,17.39,17.17,20160422,16.75,635097
10200,BPT,20160923,22,17.24,17.3,20160422,16.75,671968
10201,BPT,20160930,23,17.25,18.66,20160422,16.75,1218004
10202,BPT,20161007,24,18.93,20.67,20160422,16.75,1461625
10203,BPT,20161014,25,20.75,19.75,20160422,16.75,1345738
10204,BPT,20161021,26,20.05,23.9,20160422,16.75,1241531
10205,BPT,20160708,1,18.0,18.37,20160701,18.2,1304890
10206,BPT,20160715,2,18.5,16.9,20160701,18.2,1792510
10207,BPT,20160722,3,16.96,16.86,20160701,18.2,1163555
10208,BPT,20160729,4,16.87,16.47,20160701,18.2,673812
10209,BPT,20160805,5,16.13,16.29,20160701,18.2,789705
10210,BPT,20160812,6,16.69,17.02,20160701,18.2,764755
10211,BPT,20160819,7,17.35,17.37,20160701,18.2,744302
10212,BPT,20160826,8,17.3,17.47,20160701,18.2,609960
10213,BPT,20160902,9,17.56,17.44,20160701,18.2,438956
10214,BPT,20160909,10,17.6,17.58,20160701,18.2,441941
