,Close,Date,Open,Ticker,Volume,close at drop,weeks since drop
4979,14.3,20081121,17.05,DRI,12454400,21.43,6
4980,14.3,20081121,17.05,DRI,12454400,18.71,4
4981,14.3,20081121,17.05,DRI,12454400,19.59,2
4982,14.3,20081121,17.05,DRI,12454400,17.36,1
4983,14.3,20081121,17.05,DRI,12454400,14.3,1
4984,38.48,20100702,39.29,DRI,13674000,39.0,1
4985,43.21,20111209,48.19,DRI,30175100,43.21,1
4986,44.44,20121228,45.19,DRI,5068800,46.66,3
4987,54.34,20151113,61.46,DRI,10339879,54.34,1
4988,25.22,20080703,25.95,CPK,118466,28.95,24
4989,23.74,20090306,26.06,CPK,136066,26.55,21
4990,42.13,20141003,41.79,CPK,170949,43.76,3
4995,7.7,20010921,10.1,POL,1435400,8.99,13
4996,7.7,20010921,10.1,POL,1435400,7.7,1
5023,9.63,20111125,10.7,POL,3630500,13.22,16
5024,9.63,20111125,10.7,POL,3630500,11.68,14
5025,9.63,20111125,10.7,POL,3630500,10.16,9
5026,24.73,20160205,26.76,POL,5922142,28.07,4
5027,7.2,20081010,10.44,MUC,1063900,7.2,1
5030,9.93,20100820,10.21,CALX,631500,12.0,16
5031,9.93,20100820,10.21,CALX,631500,10.4,15
5032,11.95,20110909,12.5,CALX,1982900,19.21,26
5050,12.57,20101217,12.87,CYS,9458100,12.75,25
5053,25.99,20111216,30.48,ST,8534400,28.8,17
5054,25.99,20111216,30.48,ST,8534400,25.99,1
5055,31.95,20160212,33.15,ST,11303500,43.2,13
5056,31.95,20160212,33.15,ST,11303500,39.98,5
5057,31.95,20160212,33.15,ST,11303500,35.34,4
5058,39.0,20010921,44.0,NYT,6007900,39.0,1
5059,42.93,20020719,47.87,NYT,6842300,42.93,1
5072,7.97,20091030,10.86,NYT,14458900,7.97,1
5082,26.62,20001013,28.25,VSH,8899600,54.38,26
5083,26.06,20001110,31.25,VSH,6497400,70.0,24
5084,15.12,20001229,15.75,VSH,7398200,37.94,26
5085,14.88,20010105,15.31,VSH,9488900,36.0,24
5086,14.88,20010105,15.31,VSH,9488900,31.12,23
5087,14.88,20010105,15.31,VSH,9488900,26.06,8
5088,14.88,20010105,15.31,VSH,9488900,19.19,5
5089,14.88,20010105,15.31,VSH,9488900,20.44,3
5090,14.88,20010105,15.31,VSH,9488900,16.56,2
5091,17.79,20010223,19.99,VSH,7288900,17.79,1
5092,16.71,20010921,20.0,VSH,5444600,21.72,16
5093,16.71,20010921,20.0,VSH,5444600,20.41,2
5094,16.71,20010921,20.0,VSH,5444600,16.71,1
5101,9.19,20030307,10.28,VSH,5146700,11.66,13
5102,9.19,20030307,10.28,VSH,5146700,9.19,1
5103,10.0,20030411,11.15,VSH,4075300,10.0,1
5104,12.61,20030808,13.05,VSH,8677400,12.98,1
5105,11.57,20040813,12.88,VSH,17530400,20.3,17
5106,11.57,20040813,12.88,VSH,17530400,17.4,15
5107,11.57,20040813,12.88,VSH,17530400,12.81,1
5108,11.57,20040813,12.88,VSH,17530400,11.57,1
5109,10.69,20050429,11.0,VSH,5761700,13.45,16
5110,12.86,20061208,12.86,VSH,7510300,12.88,20
5127,9.97,20110819,11.42,VSH,12134800,16.96,23
5135,10.34,20160115,10.64,VSH,10879473,10.55,1
5136,54.89,20010803,57.85,JEC,1152800,66.86,8
5137,54.89,20010803,57.85,JEC,1152800,58.05,1
5138,28.52,20021004,31.3,JEC,1594700,35.01,26
5139,37.21,20040813,38.03,JEC,1088900,39.2,6
5140,69.9,20060721,73.52,JEC,1939400,82.7,12
5141,44.32,20070316,92.74,JEC,2545100,44.32,1
5142,59.56,20070727,66.24,JEC,9325900,59.56,1
5143,60.21,20070817,69.49,JEC,7903600,60.21,1
5144,71.65,20080320,71.15,JEC,10298400,74.21,9
5145,71.65,20080320,71.15,JEC,10298400,72.84,6
5146,29.36,20081121,30.99,JEC,14860800,64.57,11
5147,29.36,20081121,30.99,JEC,14860800,55.04,8
5148,29.36,20081121,30.99,JEC,14860800,44.6,7
5149,29.36,20081121,30.99,JEC,14860800,35.78,6
5150,29.36,20081121,30.99,JEC,14860800,30.48,4
5151,29.36,20081121,30.99,JEC,14860800,31.01,1
5152,32.71,20090306,33.02,JEC,21885600,40.71,6
5153,37.28,20090710,39.84,JEC,10665500,38.11,10
5154,34.57,20091211,35.14,JEC,12423300,36.59,3
5155,35.16,20100813,36.92,JEC,6494100,42.35,14
5156,31.88,20110819,35.6,JEC,9013500,35.64,2
5157,31.88,20110819,35.6,JEC,9013500,31.88,1
5158,34.95,20120601,37.31,JEC,5492400,39.55,4
5159,38.1,20150130,39.8,JEC,8931838,41.01,7
5160,13.37,20080104,14.64,DAL,24638700,18.59,23
5182,10.46,20100827,10.54,DAL,50632200,12.0,9
5188,14.39,20130405,16.43,DAL,132997700,14.39,1
5189,32.91,20141010,37.32,DAL,106297102,32.91,1
5193,11.99,20010316,14.75,KSU,2651400,11.99,1
5194,11.24,20010921,12.05,KSU,1296500,13.66,14
5195,12.85,20020118,13.2,KSU,645300,13.19,1
5196,12.07,20021227,12.55,KSU,432100,14.75,24
5197,30.39,20070831,30.4,KSU,3397000,35.14,5
5198,30.39,20070831,30.4,KSU,3397000,30.59,2
5199,13.53,20090306,17.06,KSU,16638000,46.96,26
5200,13.52,20090320,14.81,KSU,12189700,36.17,24
5201,13.52,20090320,14.81,KSU,12189700,28.67,23
5202,13.52,20090320,14.81,KSU,12189700,27.01,21
5203,13.52,20090320,14.81,KSU,12189700,22.74,18
5204,13.52,20090320,14.81,KSU,12189700,18.31,17
5205,13.52,20090320,14.81,KSU,12189700,18.81,15
5206,13.52,20090320,14.81,KSU,12189700,17.79,9
5207,13.52,20090320,14.81,KSU,12189700,13.53,2
5208,14.79,20090515,16.59,KSU,8085500,14.79,1
5209,33.71,20100820,34.2,KSU,6470900,35.93,15
5210,33.71,20100820,34.2,KSU,6470900,34.88,13
5211,33.71,20100820,34.2,KSU,6470900,34.94,7
5212,46.0,20110819,55.16,KSU,9551700,52.13,2
5213,46.0,20110819,55.16,KSU,9551700,46.0,1
5214,93.92,20140228,95.35,KSU,10005700,99.49,5
5215,67.41,20160122,68.63,KSU,12932904,87.37,14
5216,67.41,20160122,68.63,KSU,12932904,81.98,7
5217,82.05,20161111,91.98,KSU,26574916,82.05,1
5218,49.0,20010921,55.5,SOR,103700,49.0,1
5219,40.99,20030307,42.75,SOR,24300,48.85,7
5220,22.52,20081121,29.05,SOR,91677,31.94,6
5221,22.52,20081121,29.05,SOR,91677,31.32,4
5222,22.52,20081121,29.05,SOR,91677,29.42,1
5223,22.52,20081121,29.05,SOR,91677,22.52,1
5224,41.55,20110930,41.86,SOR,92248,46.5,8
5225,35.49,20160318,68.21,SOR,1588297,35.49,1
5226,12.64,20131011,12.97,WD,782200,14.51,9
5227,12.64,20131011,12.97,WD,782200,12.96,1
5228,20.4,20160212,21.4,WD,1939925,23.64,4
5229,20.4,20160212,21.4,WD,1939925,21.44,1
