,Close,Date,Open,Ticker
6145,4.5100,2011-10-31,4.3700,BTX
6146,4.4100,2011-09-30,4.6200,BTX
6147,4.6100,2011-08-31,5.0000,BTX
6148,4.8800,2011-07-29,5.5000,BTX
6149,5.1300,2011-06-30,5.1900,BTX
6150,5.1900,2011-05-31,7.0700,BTX
6151,7.1100,2011-04-29,7.5100,BTX
6152,7.4500,2011-03-31,6.9200,BTX
6153,6.8900,2011-02-28,8.0000,BTX
6154,7.8300,2011-01-31,8.4600,BTX
6155,8.3300,2010-12-31,8.0500,BTX
6156,8.0000,2010-11-30,6.1300,BTX
6157,6.0000,2010-10-29,4.8300,BTX
6158,4.7500,2010-09-30,4.2100,BTX
6159,4.1900,2010-08-31,5.8000,BTX
6160,5.6500,2010-07-30,6.2000,BTX
6161,6.1600,2010-06-30,6.2900,BTX
6162,6.5000,2010-05-28,7.6500,BTX
6163,7.6400,2010-04-30,7.0500,BTX
6164,7.1300,2010-03-31,5.0800,BTX
6165,5.0000,2010-02-26,4.9300,BTX
6166,5.1100,2010-01-29,4.3900,BTX
6167,4.2300,2009-12-31,4.0000,BTX
6168,3.9100,2009-11-30,5.7500,BTX
6169,5.8700,2009-10-30,5.7200,BTX
6170,5.7200,2009-09-30,3.2000,BTX
6171,3.2000,2009-08-31,3.7000,BTX
6172,3.7000,2009-07-31,2.5500,BTX
6173,2.5500,2009-06-30,2.6300,BTX
6174,2.5500,2009-05-29,2.1000,BTX
6175,2.0500,2009-04-30,2.1400,BTX
6176,2.1400,2009-03-31,1.5400,BTX
6177,1.6800,2009-02-27,2.2500,BTX
6178,2.2500,2009-01-30,1.7700,BTX
6179,1.7700,2008-12-31,2.0100,BTX
6180,2.0000,2008-11-28,1.5000,BTX
6181,1.4500,2008-10-31,1.1800,BTX
6182,1.1800,2008-09-30,1.7750,BTX
6183,1.7200,2008-08-29,0.6610,BTX
6184,0.6800,2008-07-31,0.4800,BTX
6185,0.5900,2008-06-30,0.6000,BTX
6186,0.6000,2008-05-30,0.4200,BTX
6187,0.4400,2008-04-30,0.2900,BTX
6188,0.3000,2008-03-31,0.4000,BTX
6189,0.2900,2008-02-29,0.2700,BTX
6190,0.2700,2008-01-31,0.4100,BTX
6191,0.4100,2007-12-31,0.5100,BTX
6192,0.5100,2007-11-30,0.6000,BTX
6193,0.6000,2007-10-31,0.3200,BTX
6194,0.3200,2007-09-28,0.3200,BTX
6195,0.3200,2007-08-31,0.4600,BTX
6196,0.4600,2007-07-31,0.4400,BTX
6197,0.4500,2007-06-29,0.5900,BTX
6198,0.5800,2007-05-31,0.7100,BTX
6199,0.7400,2007-04-30,0.5500,BTX
6200,0.5600,2007-03-30,0.5800,BTX
6201,0.5900,2007-02-28,0.5400,BTX
6202,0.5200,2007-01-31,0.2650,BTX
6203,0.2650,2006-12-29,0.3200,BTX
6204,0.3800,2006-11-30,0.2500,BTX
6205,0.2100,2006-10-31,0.2100,BTX
6206,0.2100,2006-09-29,0.2100,BTX
6207,0.2200,2006-08-31,0.2500,BTX
6208,0.2500,2006-07-31,0.2200,BTX
6209,0.2200,2006-06-30,0.2550,BTX
6210,0.2500,2006-05-31,0.2800,BTX
6211,0.2800,2006-04-28,0.3900,BTX
6212,0.3900,2006-03-31,0.3900,BTX
6213,0.4000,2006-02-28,0.4200,BTX
6214,0.4200,2006-01-31,0.3320,BTX
6215,0.3100,2005-12-30,0.2700,BTX
6216,0.2700,2005-11-30,0.3000,BTX
6217,0.3000,2005-10-31,0.4300,BTX
6218,0.4300,2005-09-30,0.5000,BTX
6219,0.4900,2005-08-31,0.8100,BTX
6220,0.8000,2005-07-29,0.6000,BTX
6221,0.5800,2005-06-30,0.5900,BTX
6222,0.6000,2005-05-31,0.7800,BTX
6223,0.7800,2005-04-29,1.1500,BTX
6224,1.1300,2005-03-31,1.1700,BTX
6225,1.2300,2005-02-28,1.3000,BTX
6226,1.3000,2005-01-31,1.4800,BTX
6227,1.5100,2004-12-31,1.3000,BTX
6228,1.3200,2004-11-30,1.0800,BTX
6229,1.0600,2004-10-29,1.1000,BTX
6230,1.0800,2004-09-30,1.2000,BTX
6231,1.2100,2004-08-31,1.3500,BTX
6232,1.4400,2004-07-30,1.7100,BTX
6233,1.6900,2004-06-30,1.7500,BTX
6234,1.8100,2004-05-28,1.9700,BTX
6235,1.7900,2004-04-30,1.7300,BTX
6236,1.8200,2004-03-31,1.7900,BTX
6237,1.8100,2004-02-27,1.5600,BTX
6238,1.5700,2004-01-30,1.3800,BTX
6239,1.3800,2003-12-31,1.6200,BTX
6240,1.6300,2003-11-28,1.6300,BTX
6241,1.6700,2003-10-31,1.7090,BTX
6242,1.7000,2003-09-30,1.8100,BTX
6243,1.8100,2003-08-29,1.6500,BTX
6244,1.7000,2003-07-31,2.0000,BTX
6245,2.0000,2003-06-30,2.2500,BTX
6246,2.2400,2003-05-30,1.7000,BTX
6247,1.6000,2003-04-30,1.6000,BTX
6248,1.5500,2003-03-31,1.5300,BTX
6249,1.5900,2003-02-28,1.8300,BTX
6250,1.6500,2003-01-31,1.6500,BTX
6251,1.5500,2002-12-31,1.6500,BTX
6252,1.7000,2002-11-29,0.9600,BTX
6253,1.0500,2002-10-31,1.2500,BTX
6254,1.2300,2002-09-30,1.4200,BTX
6255,1.4500,2002-08-30,1.5500,BTX
6256,1.6000,2002-07-31,2.1800,BTX
6257,2.1500,2002-06-28,2.6000,BTX
6258,2.7200,2002-05-31,3.0000,BTX
6259,2.9000,2002-04-30,3.1000,BTX
6260,3.0000,2002-03-28,3.8500,BTX
6261,3.9000,2002-02-28,4.1500,BTX
6262,4.2000,2002-01-31,4.5000,BTX
6263,4.6000,2001-12-31,5.1000,BTX
6264,5.0900,2001-11-30,5.0200,BTX
6265,5.0500,2001-10-31,5.7000,BTX
6266,5.8000,2001-09-28,5.0100,BTX
6267,5.1600,2001-08-31,6.0500,BTX
6268,6.0300,2001-07-31,7.8200,BTX
6269,7.7000,2001-06-29,8.2200,BTX
6270,8.1000,2001-05-31,7.5000,BTX
6271,7.5000,2001-04-30,7.9000,BTX
6272,7.9900,2001-03-30,8.8000,BTX
6273,8.8000,2001-02-28,9.7900,BTX
6274,9.7000,2001-01-31,8.0000,BTX
6275,7.5000,2000-12-29,5.3750,BTX
6276,5.1250,2000-11-30,6.0000,BTX
6277,5.8130,2000-10-31,6.7500,BTX
6278,6.9380,2000-09-29,7.6880,BTX
6279,7.5630,2000-08-31,8.0000,BTX
6280,8.2500,2000-07-31,7.1880,BTX
6281,7.0630,2000-06-30,6.1250,BTX
6282,6.0000,2000-05-31,8.2500,BTX
6283,7.8750,2000-04-28,11.1300,BTX
6284,11.5000,2000-03-31,16.2500,BTX
6285,16.0600,2000-02-29,11.0000,BTX
6286,1.3700,2018-01-12,1.3600,BGI
6287,1.3000,2017-12-29,1.8400,BGI
6288,1.7600,2017-11-30,2.3000,BGI
6289,2.2200,2017-10-31,1.8200,BGI
6290,1.8400,2017-09-29,1.9100,BGI
6291,1.9300,2017-08-31,1.3400,BGI
6292,1.3300,2017-07-31,1.2900,BGI
6293,1.2800,2017-06-30,1.3900,BGI
6294,1.4300,2017-05-31,1.4400,BGI
6295,1.4400,2017-04-28,1.4500,BGI
6296,1.4200,2017-03-31,1.7500,BGI
6297,1.7800,2017-02-28,1.8400,BGI
6298,1.7500,2017-01-31,1.0600,BGI
6299,1.0700,2016-12-30,1.1200,BGI
6300,1.1400,2016-11-30,1.3500,BGI
6301,1.3700,2016-10-31,1.8600,BGI
6302,1.8600,2016-09-30,1.7000,BGI
6303,1.7100,2016-08-31,2.2400,BGI
6304,2.2000,2016-07-29,0.5000,BGI
6305,0.5300,2016-06-30,0.4700,BGI
6306,0.4700,2016-05-31,0.4800,BGI
6307,0.4800,2016-04-29,0.4500,BGI
6308,0.4500,2016-03-31,0.2200,BGI
6309,0.2300,2016-02-29,0.3400,BGI
6310,0.3400,2016-01-29,0.3500,BGI
6311,0.3700,2015-12-31,0.7900,BGI
6312,0.7500,2015-11-30,0.7900,BGI
6313,0.7500,2015-10-30,0.8300,BGI
6314,0.8300,2015-09-30,0.9400,BGI
6315,0.9400,2015-08-31,0.9000,BGI
6316,0.8600,2015-07-31,1.1700,BGI
6317,1.1700,2015-06-30,1.3000,BGI
6318,1.2900,2015-05-29,1.2000,BGI
6319,1.2000,2015-04-30,1.2000,BGI
6320,1.1600,2015-03-31,1.2700,BGI
6321,1.2700,2015-02-27,1.3500,BGI
6322,1.3300,2015-01-30,1.9700,BGI
6323,1.9100,2014-12-31,1.4700,BGI
6324,1.5000,2014-11-28,1.0700,BGI
6325,1.0600,2014-10-31,1.0100,BGI
6326,1.0100,2014-09-30,1.1400,BGI
6327,1.1400,2014-08-29,1.2100,BGI
6328,1.2600,2014-07-31,1.1400,BGI
6329,1.1700,2014-06-30,1.1700,BGI
6330,1.1800,2014-05-30,1.2200,BGI
6331,1.2100,2014-04-30,1.1200,BGI
6332,1.0800,2014-03-31,1.1300,BGI
6333,1.1500,2014-02-28,1.1800,BGI
6334,1.2400,2014-01-31,1.5600,BGI
6335,1.5200,2013-12-31,1.6400,BGI
6336,1.6400,2013-11-29,1.6500,BGI
6337,1.6700,2013-10-31,1.7800,BGI
6338,1.7800,2013-09-30,1.5300,BGI
6339,1.6600,2013-08-30,1.7300,BGI
6340,1.6800,2013-07-31,1.3400,BGI
6341,1.3200,2013-06-28,0.8600,BGI
6342,0.8600,2013-05-31,0.8400,BGI
6343,0.8400,2013-04-30,0.8400,BGI
6344,0.8400,2013-03-28,0.8600,BGI
6345,0.8500,2013-02-28,0.9000,BGI
6346,0.9100,2013-01-31,0.7400,BGI
6347,0.7600,2012-12-31,0.8500,BGI
6348,0.7900,2012-11-30,0.9800,BGI
6349,1.0200,2012-10-31,1.0800,BGI
6350,1.0400,2012-09-28,1.0800,BGI
6351,1.0800,2012-08-31,1.0500,BGI
6352,1.0400,2012-07-31,1.1100,BGI
6353,1.1300,2012-06-29,0.9300,BGI
6354,0.9300,2012-05-31,1.0300,BGI
6355,1.0300,2012-04-30,1.0000,BGI
6356,1.0400,2012-03-30,1.0500,BGI
6357,1.0200,2012-02-29,1.3100,BGI
6358,1.3100,2012-01-31,1.0200,BGI
6359,0.9900,2011-12-30,1.1300,BGI
6360,1.1300,2011-11-30,1.0600,BGI
6361,1.0600,2011-10-31,1.0000,BGI
6362,1.0000,2011-09-30,1.1300,BGI
6363,1.1400,2011-08-31,1.3200,BGI
6364,1.3500,2011-07-29,1.2800,BGI
6365,1.4000,2011-06-30,1.3100,BGI
6366,1.4100,2011-05-31,1.3900,BGI
6367,1.2600,2011-04-29,1.3500,BGI
6368,1.4900,2011-03-31,1.4000,BGI
6369,1.4000,2011-02-28,1.5500,BGI
6370,1.4500,2011-01-31,1.4100,BGI
6371,1.4200,2010-12-31,1.2400,BGI
6372,1.2500,2010-11-30,1.3500,BGI
6373,1.3500,2010-10-29,1.2000,BGI
6374,1.2000,2010-09-30,1.0200,BGI
6375,1.1000,2010-08-31,1.1500,BGI
6376,1.1500,2010-07-30,1.1700,BGI
6377,1.2300,2010-06-30,1.4000,BGI
6378,1.1900,2010-05-28,3.3900,BGI
6379,0.9500,2010-04-30,0.7500,BGI
6380,0.8200,2010-03-31,0.6600,BGI
6381,0.6700,2010-02-26,0.7700,BGI
6382,0.8200,2010-01-29,1.2300,BGI
6383,1.1100,2009-12-31,0.6500,BGI
6384,0.6200,2009-11-30,0.5800,BGI
6385,0.5800,2009-10-30,0.5500,BGI
6386,0.5500,2009-09-30,0.6100,BGI
6387,0.6200,2009-08-31,0.4200,BGI
6388,0.4100,2009-07-31,0.5700,BGI
6389,0.5500,2009-06-30,0.4800,BGI
6390,0.4800,2009-05-29,0.3600,BGI
6391,0.3700,2009-04-30,0.4000,BGI
6392,0.4100,2009-03-31,0.3500,BGI
6393,0.3300,2009-02-27,0.4000,BGI
6394,0.4200,2009-01-30,0.5900,BGI
6395,0.6000,2008-12-31,0.4200,BGI
6396,0.5100,2008-11-28,0.7200,BGI
6397,0.7500,2008-10-31,1.5000,BGI
6398,1.6000,2008-09-30,2.3500,BGI
6399,2.3500,2008-08-29,2.2400,BGI
6400,2.2400,2008-07-31,3.1000,BGI
6401,3.2000,2008-06-30,3.3000,BGI
6402,3.3500,2008-05-30,3.7900,BGI
6403,3.7500,2008-04-30,4.3000,BGI
6404,4.3000,2008-03-31,4.9800,BGI
6405,4.9800,2008-02-29,4.9500,BGI
6406,4.9500,2008-01-31,6.0300,BGI
6407,5.9500,2007-12-31,6.3000,BGI
6408,6.2500,2007-11-30,6.2600,BGI
6409,6.2600,2007-10-31,6.7500,BGI
6410,6.7500,2007-09-28,6.9000,BGI
6411,6.8500,2007-08-31,7.3300,BGI
6412,7.3300,2007-07-31,7.4500,BGI
6413,7.5300,2007-06-29,8.1800,BGI
6414,8.1800,2007-05-31,8.2500,BGI
6415,8.2200,2007-04-30,8.2100,BGI
6416,8.2100,2007-03-30,8.5500,BGI
6417,8.6300,2007-02-28,7.0200,BGI
6418,7.1000,2007-01-31,7.1600,BGI
6419,7.1900,2006-12-29,7.2500,BGI
6420,7.3200,2006-11-30,7.2500,BGI
6421,7.2700,2006-10-31,7.2200,BGI
6422,7.2200,2006-09-29,7.2400,BGI
6423,7.2400,2006-08-31,7.2000,BGI
6424,7.2500,2006-07-31,6.5000,BGI
6425,6.5000,2006-06-30,6.0900,BGI
6426,6.1000,2006-05-31,6.1000,BGI
6427,6.1000,2006-04-28,6.1200,BGI
6428,6.1200,2006-03-31,6.1000,BGI
6429,6.1500,2006-02-28,6.4000,BGI
6430,6.5000,2006-01-31,5.9500,BGI
6431,5.9000,2005-12-30,6.4000,BGI
6432,13.6500,2018-01-12,13.7800,BZM
6433,13.6200,2017-12-29,13.7900,BZM
6434,13.5500,2017-11-30,14.0600,BZM
6435,13.9292,2017-10-31,14.2500,BZM
6436,14.1299,2017-09-29,14.5000,BZM
6437,14.2900,2017-08-31,15.0000,BZM
6438,14.7981,2017-07-31,14.6500,BZM
6439,14.6157,2017-06-30,15.3800,BZM
6440,15.3700,2017-05-31,14.4600,BZM
6441,14.5000,2017-04-28,14.2400,BZM
6442,14.1913,2017-03-31,14.2100,BZM
6443,14.1000,2017-02-28,14.2900,BZM
6444,14.2820,2017-01-31,14.0800,BZM
6445,14.1149,2016-12-30,14.4200,BZM
6446,14.2700,2016-11-30,16.2400,BZM
6447,16.3100,2016-10-31,16.1500,BZM
6448,16.1500,2016-09-30,16.1300,BZM
6449,16.0600,2016-08-31,16.3600,BZM
6450,16.1099,2016-07-29,15.9800,BZM
6451,15.9700,2016-06-30,16.2400,BZM
6452,15.9300,2016-05-31,16.4900,BZM
6453,16.0464,2016-04-29,15.9100,BZM
6454,15.5399,2016-03-31,15.8200,BZM
6455,15.4776,2016-02-29,15.0500,BZM
6456,15.0200,2016-01-29,15.0900,BZM
6457,14.9450,2015-12-31,14.8000,BZM
6458,14.5201,2015-11-30,14.9500,BZM
6459,14.6500,2015-10-30,14.3900,BZM
6460,14.3800,2015-09-30,14.6700,BZM
6461,14.5499,2015-08-31,14.5900,BZM
6462,14.4800,2015-07-31,14.7200,BZM
6463,14.6400,2015-06-30,15.0900,BZM
6464,14.9900,2015-05-29,15.2000,BZM
6465,15.1800,2015-04-30,15.1900,BZM
6466,15.0800,2015-03-31,15.2400,BZM
6467,15.2000,2015-02-27,14.7900,BZM
6468,15.0119,2015-01-30,14.5970,BZM
6469,14.5500,2014-12-31,14.4200,BZM
6470,14.3700,2014-11-28,14.4700,BZM
6471,14.6270,2014-10-31,14.3600,BZM
6472,14.3019,2014-09-30,14.6500,BZM
6473,14.7800,2014-08-29,13.9300,BZM
6474,14.0000,2014-07-31,14.1000,BZM
6475,14.0500,2014-06-30,14.0200,BZM
6476,14.0100,2014-05-30,13.8000,BZM
6477,13.7400,2014-04-30,13.3300,BZM
6478,13.4000,2014-03-31,13.4400,BZM
6479,13.3700,2014-02-28,13.3900,BZM
6480,13.3000,2014-01-31,12.6360,BZM
6481,12.6300,2013-12-31,12.1700,BZM
6482,12.1700,2013-11-29,12.6900,BZM
6483,12.6000,2013-10-31,13.1300,BZM
6484,13.0100,2013-09-30,12.8300,BZM
6485,12.7100,2013-08-30,13.1900,BZM
6486,13.3700,2013-07-31,14.5400,BZM
6487,14.5180,2013-06-28,15.5900,BZM
6488,15.4900,2013-05-31,17.3000,BZM
6489,17.2900,2013-04-30,16.1300,BZM
6490,16.1300,2013-03-28,18.1400,BZM
6491,18.1800,2013-02-28,16.5000,BZM
6492,16.3400,2013-01-31,16.2000,BZM
6493,16.1700,2012-12-31,18.2800,BZM
6494,18.2400,2012-11-30,18.4300,BZM
6495,18.3900,2012-10-31,17.6100,BZM
6496,17.5201,2012-09-28,18.4500,BZM
6497,18.4140,2012-08-31,19.7100,BZM
6498,19.6600,2012-07-31,17.2300,BZM
6499,17.1700,2012-06-29,18.3400,BZM
6500,18.2500,2012-05-31,17.4200,BZM
6501,17.4400,2012-04-30,16.5300,BZM
6502,16.5000,2012-03-30,17.1100,BZM
6503,17.0600,2012-02-29,17.4500,BZM
6504,17.4500,2012-01-31,16.7900,BZM
6505,16.6100,2011-12-30,17.0800,BZM
6506,17.0000,2011-11-30,15.3400,BZM
6507,15.6000,2011-10-31,15.2500,BZM
6508,15.2400,2011-09-30,15.0500,BZM
6509,15.0200,2011-08-31,14.9600,BZM
6510,14.9000,2011-07-29,15.8600,BZM
6511,15.7501,2011-06-30,15.3300,BZM
6512,15.3100,2011-05-31,15.0500,BZM
6513,15.1800,2011-04-29,14.8700,BZM
6514,14.7100,2011-03-31,14.8100,BZM
6515,14.8100,2011-02-28,15.6999,BZM
6516,15.6000,2011-01-31,14.6300,BZM
6517,14.6700,2010-12-31,15.7500,BZM
6518,15.7500,2010-11-30,16.0900,BZM
6519,16.1100,2010-10-29,17.0500,BZM
6520,17.0300,2010-09-30,15.9900,BZM
6521,16.0900,2010-08-31,15.6700,BZM
6522,15.8100,2010-07-30,15.6700,BZM
6523,15.4500,2010-06-30,15.7400,BZM
6524,15.6000,2010-05-28,15.5700,BZM
6525,15.4000,2010-04-30,14.9100,BZM
6526,15.2700,2010-03-31,14.6500,BZM
6527,14.6400,2010-02-26,14.2000,BZM
6528,14.1201,2010-01-29,14.4700,BZM
6529,14.4400,2009-12-31,15.3450,BZM
6530,15.1100,2009-11-30,16.0600,BZM
6531,15.9200,2009-10-30,15.7727,BZM
6532,15.8264,2009-09-30,15.4000,BZM
6533,15.3500,2009-08-31,14.2500,BZM
6534,14.2500,2009-07-31,14.3200,BZM
6535,14.3200,2009-06-30,14.3500,BZM
6536,14.3500,2009-05-29,13.5600,BZM
6537,13.4900,2009-04-30,12.8000,BZM
6538,12.9400,2009-03-31,13.2500,BZM
6539,13.1700,2009-02-27,14.3500,BZM
6540,14.3600,2009-01-30,11.1500,BZM
6541,11.0813,2008-12-31,12.5000,BZM
6542,12.7800,2008-11-28,13.1500,BZM
6543,13.2200,2008-10-31,14.4500,BZM
6544,14.4500,2008-09-30,15.7500,BZM
6545,15.7500,2008-08-29,15.4900,BZM
6546,15.4900,2008-07-31,16.2200,BZM
6547,16.2200,2008-06-30,17.0400,BZM
6548,17.0000,2008-05-30,17.2100,BZM
6549,17.2100,2008-04-30,16.3000,BZM
6550,15.8470,2008-03-31,15.6300,BZM
6551,15.5300,2008-02-29,16.7400,BZM
6552,16.5400,2008-01-31,15.2300,BZM
6553,15.1500,2007-12-31,16.7000,BZM
6554,15.8500,2007-11-30,16.6400,BZM
6555,16.6000,2007-10-31,16.2000,BZM
6556,16.3400,2007-09-28,17.6300,BZM
6557,17.6300,2007-08-31,16.5000,BZM
6558,16.4000,2007-07-31,17.6000,BZM
6559,17.6000,2007-06-29,18.0300,BZM
6560,18.2300,2007-05-31,18.6500,BZM
6561,18.6500,2007-04-30,19.0000,BZM
6562,18.9700,2007-03-30,18.4800,BZM
6563,18.4300,2007-02-28,17.6000,BZM
6564,17.5000,2007-01-31,17.8200,BZM
6565,18.1700,2006-12-29,17.1900,BZM
6566,17.4776,2006-11-30,17.7000,BZM
6567,17.5400,2006-10-31,17.8000,BZM
6568,17.6600,2006-09-29,17.5400,BZM
6569,17.3740,2006-08-31,17.8600,BZM
6570,18.0500,2006-07-31,17.7100,BZM
6571,17.6200,2006-06-30,16.6400,BZM
6572,16.6600,2006-05-31,17.0000,BZM
6573,16.8500,2006-04-28,16.9200,BZM
6574,16.8200,2006-03-31,17.3500,BZM
6575,17.2000,2006-02-28,17.1000,BZM
6576,17.0500,2006-01-31,17.0000,BZM
6577,17.1000,2005-12-30,16.1700,BZM
6578,16.1700,2005-11-30,16.7200,BZM
6579,16.7600,2005-10-31,16.3300,BZM
6580,16.3200,2005-09-30,16.0500,BZM
6581,16.0400,2005-08-31,15.9100,BZM
6582,16.0100,2005-07-29,16.3900,BZM
6583,16.2800,2005-06-30,15.8000,BZM
6584,15.7800,2005-05-31,15.3400,BZM
6585,15.3400,2005-04-29,15.1000,BZM
6586,15.1000,2005-03-31,15.2400,BZM
6587,15.3100,2005-02-28,15.0300,BZM
6588,15.0500,2005-01-31,15.8800,BZM
6589,15.8800,2004-12-31,14.5100,BZM
6590,14.4900,2004-11-30,15.0400,BZM
6591,14.9900,2004-10-29,14.6600,BZM
6592,14.7000,2004-09-30,14.9800,BZM
6593,14.9900,2004-08-31,14.8500,BZM
6594,14.9300,2004-07-30,13.9600,BZM
6595,13.8600,2004-06-30,14.0500,BZM
6596,14.0500,2004-05-28,13.5500,BZM
6597,13.5800,2004-04-30,16.0800,BZM
6598,16.0300,2004-03-31,15.6900,BZM
6599,15.6900,2004-02-27,15.3500,BZM
6600,15.4700,2004-01-30,14.7600,BZM
6601,14.7100,2003-12-31,14.0300,BZM
6602,13.9700,2003-11-28,14.4000,BZM
6603,14.4500,2003-10-31,14.3700,BZM
6604,14.3800,2003-09-30,13.7800,BZM
6605,13.9000,2003-08-29,15.2300,BZM
6606,15.2300,2003-07-31,15.5200,BZM
6607,15.4900,2003-06-30,15.5000,BZM
6608,15.3500,2003-05-30,15.0300,BZM
6609,15.0000,2003-04-30,14.3800,BZM
6610,14.3000,2003-03-31,14.5900,BZM
6611,14.5500,2003-02-28,14.6000,BZM
6612,14.3700,2003-01-31,14.6400,BZM
6613,14.6200,2002-12-31,14.9500,BZM
6614,14.9500,2002-11-29,14.5400,BZM
6615,14.4200,2002-10-31,14.9500,BZM
6616,14.8600,2002-09-30,15.0000,BZM
6617,14.9500,2002-08-30,15.7500,BZM
6618,15.7500,2002-07-31,15.1000,BZM
6619,15.0000,2002-06-28,15.4500,BZM
6620,15.3000,2002-05-31,15.0300,BZM
6621,13.9500,2018-01-12,13.9900,MHE
6622,13.9400,2017-12-29,14.1300,MHE
6623,14.0000,2017-11-30,13.7000,MHE
6624,13.5800,2017-10-31,13.8100,MHE
6625,13.8000,2017-09-29,14.3800,MHE
6626,14.0000,2017-08-31,13.8500,MHE
6627,13.8500,2017-07-31,13.9500,MHE
6628,13.9000,2017-06-30,14.0000,MHE
6629,13.9200,2017-05-31,13.7500,MHE
6630,13.9400,2017-04-28,13.9000,MHE
6631,13.9500,2017-03-31,14.4700,MHE
6632,14.2000,2017-02-28,14.1200,MHE
6633,14.2100,2017-01-31,14.1800,MHE
6634,14.2200,2016-12-30,12.7700,MHE
6635,12.7400,2016-11-30,13.8600,MHE
6636,14.0300,2016-10-31,14.8700,MHE
6637,14.7500,2016-09-30,15.4400,MHE
6638,15.1600,2016-08-31,15.8500,MHE
6639,16.2400,2016-07-29,15.7500,MHE
6640,15.6300,2016-06-30,14.5100,MHE
6641,14.2800,2016-05-31,14.8200,MHE
6642,14.6100,2016-04-29,14.4500,MHE
6643,14.2800,2016-03-31,14.5000,MHE
6644,14.5400,2016-02-29,14.0000,MHE
6645,13.9600,2016-01-29,13.4700,MHE
6646,13.3800,2015-12-31,13.1600,MHE
6647,13.1900,2015-11-30,13.1800,MHE
6648,13.0900,2015-10-30,12.9000,MHE
6649,13.0000,2015-09-30,13.3400,MHE
6650,13.3400,2015-08-31,13.2900,MHE
6651,13.2500,2015-07-31,13.3800,MHE
6652,13.5000,2015-06-30,13.9500,MHE
6653,13.9800,2015-05-29,14.7900,MHE
6654,14.5700,2015-04-30,14.3800,MHE
6655,14.3400,2015-03-31,14.4700,MHE
6656,14.4100,2015-02-27,14.5200,MHE
6657,14.4500,2015-01-30,14.4700,MHE
6658,14.3500,2014-12-31,14.2800,MHE
6659,14.2800,2014-11-28,14.8300,MHE
6660,14.6100,2014-10-31,13.9800,MHE
6661,14.0400,2014-09-30,13.8500,MHE
6662,13.7500,2014-08-29,13.8800,MHE
6663,13.7700,2014-07-31,13.8600,MHE
6664,13.9300,2014-06-30,14.0000,MHE
6665,13.9900,2014-05-30,12.9000,MHE
6666,12.9000,2014-04-30,12.6300,MHE
6667,12.5400,2014-03-31,12.6000,MHE
6668,12.5700,2014-02-28,12.3500,MHE
6669,12.3600,2014-01-31,11.7900,MHE
6670,11.8000,2013-12-31,11.6300,MHE
6671,11.5600,2013-11-29,12.1800,MHE
6672,12.2500,2013-10-31,12.1800,MHE
6673,12.0700,2013-09-30,11.9100,MHE
6674,11.9100,2013-08-30,12.1400,MHE
6675,12.0400,2013-07-31,12.8300,MHE
6676,12.9200,2013-06-28,14.0100,MHE
6677,13.9100,2013-05-31,14.9800,MHE
6678,14.9900,2013-04-30,15.0000,MHE
6679,15.1200,2013-03-28,15.2500,MHE
6680,15.3300,2013-02-28,15.7100,MHE
6681,15.6600,2013-01-31,14.9900,MHE
6682,14.8500,2012-12-31,15.9700,MHE
6683,15.8700,2012-11-30,15.8300,MHE
6684,15.8400,2012-10-31,16.2500,MHE
6685,16.1100,2012-09-28,15.0500,MHE
6686,14.9100,2012-08-31,15.5000,MHE
6687,15.4000,2012-07-31,15.1700,MHE
6688,15.0400,2012-06-29,14.9900,MHE
6689,15.0700,2012-05-31,14.7200,MHE
6690,14.6500,2012-04-30,14.4600,MHE
6691,14.3500,2012-03-30,14.7000,MHE
6692,14.6200,2012-02-29,14.7600,MHE
6693,14.7300,2012-01-31,14.7500,MHE
6694,14.6000,2011-12-30,14.4900,MHE
6695,14.3600,2011-11-30,13.6100,MHE
6696,13.6800,2011-10-31,13.9000,MHE
6697,13.9500,2011-09-30,13.2600,MHE
6698,13.1300,2011-08-31,13.2500,MHE
6699,13.1300,2011-07-29,13.4200,MHE
6700,13.2800,2011-06-30,12.9400,MHE
6701,12.9100,2011-05-31,13.1500,MHE
6702,12.9700,2011-04-29,12.8600,MHE
6703,12.7500,2011-03-31,12.4500,MHE
6704,12.3900,2011-02-28,12.5500,MHE
6705,12.4500,2011-01-31,13.3200,MHE
6706,13.2900,2010-12-31,14.3000,MHE
6707,14.1900,2010-11-30,13.6300,MHE
6708,13.5500,2010-10-29,13.7200,MHE
6709,13.7200,2010-09-30,14.0500,MHE
6710,13.9800,2010-08-31,14.0500,MHE
6711,13.9300,2010-07-30,14.1800,MHE
6712,14.0700,2010-06-30,13.6500,MHE
6713,13.6400,2010-05-28,13.1700,MHE
6714,13.1300,2010-04-30,12.5000,MHE
6715,12.4600,2010-03-31,12.7700,MHE
6716,12.7000,2010-02-26,12.2300,MHE
6717,12.2200,2010-01-29,12.0200,MHE
6718,12.0000,2009-12-31,12.0200,MHE
6719,11.9800,2009-11-30,11.8900,MHE
6720,11.8200,2009-10-30,12.3900,MHE
6721,12.3900,2009-09-30,12.0000,MHE
6722,12.0000,2009-08-31,11.5500,MHE
6723,11.4500,2009-07-31,10.8000,MHE
6724,10.7500,2009-06-30,10.9600,MHE
6725,10.9400,2009-05-29,10.3800,MHE
6726,10.3400,2009-04-30,10.2300,MHE
